"priority","code","name","market","industry","stage","stars","score","machineReady","approvalReady","productionReady","approvals","distinctReviewers","lastVerifiedDate","missing"
"690","3232","三重交通グループホールディングス","Prime","不動産業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","3236","プロパスト","Standard","不動産業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","3237","イントランス","Growth","不動産業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","3241","ウィル","Standard","不動産業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","3242","アーバネットコーポレーション","Standard","不動産業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","3245","ディア・ライフ","Prime","不動産業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","325A","ＴＥＮＴＩＡＬ","Growth","繊維製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","3261","グランディーズ","Growth","不動産業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","3267","フィル・カンパニー","Standard","建設業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","3288","オープンハウスグループ","Prime","不動産業","core","5","100","true","true","true","2","2","2026-07-14",""
"690","3289","東急不動産ホールディングス","Prime","不動産業","core","5","100","true","true","true","2","2","2026-07-14",""
"690","3291","飯田グループホールディングス","Prime","不動産業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","3300","アンビション　ＤＸ　ホールディングス","Growth","不動産業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","3302","帝国繊維","Prime","繊維製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","3315","日本コークス工業","Prime","石油・石炭製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","3349","コスモス薬品","Prime","小売業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","3359","ｃｏｔｔａ","Growth","卸売業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","3360","シップヘルスケアホールディングス","Prime","卸売業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","3371","ソフトクリエイトホールディングス","Prime","情報・通信業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","3382","セブン＆アイ・ホールディングス","Prime","小売業","core","5","100","true","true","true","2","2","2026-07-17",""
"690","3391","ツルハホールディングス","Prime","小売業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","3397","トリドールホールディングス","Prime","小売業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","3401","帝人","Prime","繊維製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","3402","東レ","Prime","繊維製品","core","5","100","true","true","true","2","2","2026-07-17",""
"690","3407","旭化成","Prime","化学","core","5","100","true","true","true","2","2","2026-07-10",""
"690","3409","北紡","Standard","繊維製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","3418","バルニバービ","Growth","小売業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","341A","トヨコー","Growth","建設業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","3420","ケー・エフ・シー","Standard","金属製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","3421","稲葉製作所","Standard","金属製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","3423","エスイー","Standard","金属製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","3426","アトムリビンテック","Standard","金属製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","3431","宮地エンジニアリンググループ","Prime","金属製品","core","5","100","true","true","true","2","2","2026-07-20",""
"690","3433","トーカロ","Prime","金属製品","core","5","100","true","true","true","2","2","2026-07-20",""
"690","3434","アルファＣｏ","Standard","金属製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","3435","サンコーテクノ","Standard","金属製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","3436","ＳＵＭＣＯ","Prime","金属製品","core","5","100","true","true","true","2","2","2026-07-20",""
"690","3437","特殊電極","Standard","金属製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","3439","三ツ知","Standard","金属製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","3440","日創グループ","Standard","金属製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","3441","山王","Standard","金属製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","3443","川田テクノロジーズ","Prime","金属製品","core","5","100","true","true","true","2","2","2026-07-20",""
"690","3474","Ｇ－ＦＡＣＴＯＲＹ","Growth","不動産業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","3477","フォーライフ","Growth","不動産業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","3491","GA technologies","Growth","不動産業","core","5","100","true","true","true","2","2","2026-07-13",""
"690","350A","デジタルグリッド","Growth","電気・ガス業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","3512","日本フエルト","Standard","繊維製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","3513","イチカワ","Standard","繊維製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","3524","日東製網","Standard","繊維製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","3543","コメダホールディングス","Prime","卸売業","core","5","100","true","true","true","2","2","2026-07-14",""
"690","3549","クスリのアオキホールディングス","Standard","小売業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","3550","スタジオアタオ","Growth","小売業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","3553","共和レザー","Standard","化学","core","5","100","true","true","true","2","2","2026-07-21",""
"690","3563","ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ","Prime","小売業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","3569","セーレン","Prime","繊維製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","3580","小松マテーレ","Prime","繊維製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","3626","ＴＩＳ","Prime","情報・通信業","core","5","100","true","true","true","2","2","2026-07-16",""
"690","3632","グリーホールディングス","Prime","情報・通信業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","3635","コーエーテクモホールディングス","Prime","情報・通信業","core","5","100","true","true","true","2","2","2026-07-14",""
"690","3636","三菱総合研究所","Prime","情報・通信業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","3657","ポールトゥウィンホールディングス","Prime","情報・通信業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","3659","ネクソン","Prime","情報・通信業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","3661","エムアップホールディングス","Prime","情報・通信業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","3673","ブロードリーフ","Prime","情報・通信業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","368A","北里コーポレーション","Prime","精密機器","core","5","100","true","true","true","2","2","2026-07-20",""
"690","3697","ＳＨＩＦＴ","Prime","情報・通信業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","373A","リップス","Growth","化学","core","5","100","true","true","true","2","2","2026-07-20",""
"690","3744","サイオス","Standard","情報・通信業","core","5","100","true","true","true","2","2","2026-07-10",""
"690","3762","テクマトリックス","Prime","情報・通信業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","3765","ガンホー・オンライン・エンターテイメント","Prime","情報・通信業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","3769","ＧＭＯペイメントゲートウェイ","Prime","情報・通信業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","3774","インターネットイニシアティブ","Prime","情報・通信業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","3844","コムチュア","Prime","情報・通信業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","3861","王子ホールディングス","Prime","パルプ・紙","core","5","100","true","true","true","2","2","2026-07-21",""
"690","3864","三菱製紙","Prime","パルプ・紙","core","5","100","true","true","true","2","2","2026-07-21",""
"690","3865","北越コーポレーション","Prime","パルプ・紙","core","5","100","true","true","true","2","2","2026-07-21",""
"690","3877","中越パルプ工業","Prime","パルプ・紙","core","5","100","true","true","true","2","2","2026-07-21",""
"690","3878","巴川コーポレーション","Standard","化学","core","5","100","true","true","true","2","2","2026-07-21",""
"690","3891","ニッポン高度紙工業","Standard","パルプ・紙","core","5","100","true","true","true","2","2","2026-07-21",""
"690","3892","岡山製紙","Standard","パルプ・紙","core","5","100","true","true","true","2","2","2026-07-21",""
